,date,content,year,month,words
1248,2022-01-04 21:00:00,怎么会有这么sb的室友啊 昨天晚上就被她半夜回来搅和的一点多才睡 今天上午考完了准备好好睡个午觉然后下午接着考试 一个中午一直在各种制造噪音 拆快递 开门关门 走来走去 结果等到这个点了她来睡觉了 sb 她没有考试就让我们也别想睡sb,2022,1,sb 室友 昨天晚上 半夜 回来 搅和 一点多 今天上午 考完 好好 睡个 午觉 下午 考试 中午 制造 噪音 快递 开门 关门 走来走去 睡觉 sb 考试 就让 sb
1247,2022-01-04 21:00:00,英语听说怎么捞人……,2022,1,英语 听说
1246,2022-01-04 21:00:00,数分孟岩老师会捞人吗，有亿点慌,2022,1,数分 孟岩 老师 会捞 亿点
1245,2022-01-04 21:00:00,有数分3的往年期末试卷吗？求求,2022,1,有数 往年 期末试卷 求求
1244,2022-01-04 21:00:00,哪能打舌钉啊 安全卫生一点最好,2022,1,哪能 打舌 安全卫生 一点
1243,2022-01-04 21:00:00,学校附近有没有份量足一点的烤肉呀，适合较多人吃的，求推荐！,2022,1,学校 份量 一点 烤肉 适合 推荐
1221,2022-01-04 21:00:00,计量原本很忐忑，没想到真的4.0好开心哈哈哈哈 大家没考的也加油！！！,2022,1,计量 原本 忐忑 没想到 4.0 好开心 哈哈哈哈 没考 加油
1241,2022-01-04 21:00:00,期末周分手，求一些走出来的tips,2022,1,期末 分手 tips
1240,2022-01-04 21:00:00,求问朱晓宝老师捞人吗,2022,1,求问 朱晓宝 老师
1239,2022-01-04 21:00:00,完了完了完了忘了评教怎么办,2022,1,评教
1237,2022-01-04 21:00:00,徐红霞老师会捞人嘛救救孩子英语好差呜呜,2022,1,红霞 老师 会捞 救救 孩子 英语 好差 呜呜
1236,2022-01-04 21:00:00,想问一下英语一般怎么捞人，或者说什么人能被捞一把(›´ω`‹ )我真的怕自己菜到被捞失格。。。,2022,1,英语 或者说 人能 捞一把 菜到 失格
1235,2022-01-04 21:00:00,家人们，大家体育绩点都多少啊？体测比较拉能不能上3.3,2022,1,体育 绩点 体测 拉能 3.3
1242,2022-01-04 21:00:00,sb经济法我爆锤!!!根本不可能背完，真的很无语。经济法你欠我的用什么换!人家都在环境法一门上，我居然同时要搞经济法和环境法。,2022,1,sb 经济法 爆锤 背完 很无语 经济法 环境法 一门 经济法 环境法
1233,2022-01-04 21:00:00,考清北理工类的研有多难,2022,1,考清 北理工 研有 多难
1234,2022-01-04 21:00:00,有还在背书的uu吗？,2022,1,背书 uu
1223,2022-01-04 21:00:00,求问刘鹏老师往年公共管理学A都考些什么 实在是不知道背什么好了…,2022,1,求问 刘鹏 老师 往年 公共 管理学 考些 实在
1224,2022-01-04 21:00:00,为啥我速读选了俩C,2022,1,为啥 速读
1225,2022-01-04 21:00:00,雷立柏出分了···卡85呜呜呜,2022,1,雷立 柏出 85 呜呜
1227,2022-01-04 21:00:00,怎么tm追师弟啊,2022,1,tm 师弟
1228,2022-01-04 21:00:00,fxy班概率论我真不会做…大家会做几题😭 😭,2022,1,fxy 概率论 几题
1226,2022-01-04 21:00:00,眨眼是睡觉的微分吗？,2022,1,睡觉 微分
1230,2022-01-04 21:00:00,高代如果期末三四十分，戚发全老师捞的动吗……😥,2022,1,高代 期末 三四十 戚发全 老师
1231,2022-01-04 21:00:00,救命 秦聪老师能捞到什么程度啊呜呜 考70可以捞几啊  我真的真的要背不完了 而且第九章那四个乘数和几个图我真的背不下来了 漏！！！,2022,1,救命 秦聪 老师 能捞 程度 呜呜 70 第九章 四个 乘数 几个
1192,2022-01-04 21:00:00,通州新校区，新闻两栋楼，商院、财金、社人、艺术、人文五院都是各一栋楼，为什么法学院要和马院共用一栋楼？！这么牛逼的法学院就值半栋楼？？,2022,1,通州 校区 新闻 两栋 商院 财金 社人 艺术 人文 五院 一栋 法学院 马院 共用 一栋 法学院 就值 半栋
1232,2022-01-04 21:00:00,最近重感冒到头晕，口腔溃疡，失眠。渐渐发现是从随堂考试周开始有各种症状的...这个属于是压力大的情况下免疫系统崩坏了吗？,2022,1,重感冒 头晕 口腔溃疡 失眠 渐渐 发现 是从 随堂 考试 症状 压力 情况 免疫系统 崩坏
1229,2022-01-04 21:00:00,大二上是最累的吗,2022,1,大二 最累
3269,2022-01-16 21:00:00,好爱看甄嬛传,2022,1,爱看
3265,2022-01-16 21:00:00,校医院做的核酸怎么查结果,2022,1,校医院 核酸
3266,2022-01-16 21:00:00,我看小喇叭上说程设覃雄派老师给分很好，狠狠捞人的那种。这句的意思是不是指“不及格的尽量捞及格，及格了就不管了”。我自己算了算，正常给分应该在3.0～3.3之间，所以有可能给捞到3.3吗（没志气，3.3我就感天动地了）,2022,1,小喇叭 程设 覃雄派 老师 狠狠 那种 这句 不及格 及格 及格 算了算 3.0 3.3 之间 3.3 没志气 3.3 感天动地
3267,2022-01-16 21:00:00,刘刚老师的管理学原理出分了哎🤔,2022,1,刘刚 老师 管理学 原理 出分
3268,2022-01-16 21:00:00,ylx法理3.7是不是很烂,2022,1,ylx 法理 3.7 很烂
3270,2022-01-16 21:00:00,大家有啥好看的剧的推荐吗,2022,1,好看 推荐
3277,2022-01-16 21:00:00,大一求问，那些没保研的学生最后都去哪了？,2022,1,大一求 没保研 学生
3272,2022-01-16 21:00:00,兰洋老师思修快出分吧🙌 🙌 🙌,2022,1,兰洋 老师 思修 出分
3273,2022-01-16 21:00:00,有个问题想请教下大家：考研考本校的同学为啥上岸率低呢？,2022,1,有个 请教 考研 本校 同学 为啥 上岸 率低
3274,2022-01-16 21:00:00,可以问一下wl老师那个班的同学是哪些院的吗……,2022,1,wl 老师 同学
3275,2022-01-16 21:00:00,感觉82，85，87也没差几分，为啥绩点差这么多啊😭 😭 😭 😭,2022,1,82 85 87 没差 几分 为啥 绩点
3276,2022-01-16 21:00:00,很遗憾和他的第一次见面我没有把握好，匆匆回家没有带衣服，唯一羽绒服脏了但是来不及洗，只能穿了以前高中的衣服去见他，date到后半段的时候我妈疯狂给我打电话，说学校里面有什么事情出了问题，让我赶快回复老师，然后我当时急匆匆面色不好地离开，他送我到家门口，但是我们家我从来不敢让外人来，又破又烂还没有客人坐的地方，我也着急回去联系老师，就没有让他上来坐坐，他好像也很失望走了那么久送我回来但是只能自己一个人孤独地离开，回去之后他的心好像温度骤降，我大约是错过他了吧,2022,1,遗憾 第一次 见面 把握 回家 衣服 唯一 羽绒服 只能 高中 衣服 date 后半段 我妈 疯狂 打电话 学校 事情 回复 老师 面色 不好 离开 家门口 外人 客人 地方 着急 回去 老师 坐坐 失望 回来 只能 孤独 离开 回去 温度 骤降 错过
3264,2022-01-16 21:00:00,侯衍社黄泽清啊啊啊啊啊啊神仙老师！,2022,1,侯衍社 黄泽清 神仙 老师
3271,2022-01-16 21:00:00,wh的毛概卡在3.7的位置了，难受,2022,1,wh 毛概 3.7 位置 难受
3263,2022-01-16 21:00:00,现在大一上学期，觉得保研太困难了，开始准备考研北大，这合理吗,2022,1,大一上 学期 保研 困难 考研 北大
3237,2022-01-16 21:00:00,wh毛概发动了,2022,1,wh 毛概 发动
3261,2022-01-16 21:00:00,大一上，请问UU们三门都卡89是不是很衰了，我有点崩心态,2022,1,大一上 UU 三门 89 很衰 心态
64,2022-01-16 21:00:00,大一，在经院排名150多，感觉好崩溃啊,2022,1,大一 经院 排名 150 崩溃
65,2022-01-16 21:00:00,想请教男同学一些问题，就是就是我喜欢的男生属于是那种分享欲比较强会把一些小想法发在朋友圈（频率两天一条）。我如果评论了 他就会秒回 但是很快就删掉这个朋友圈，我没评论那种然后隔天删……因为我喜欢他所以会很关注他的动态（不是视奸真的不是）我就想问，为啥我评论了他就秒删啊……是不是他特别讨厌我呜呜呜呜呜,2022,1,请教 男同学 喜欢 男生 那种 分享 强会 朋友圈 频率 两天 一条 评论 很快 删掉 朋友圈 评论 那种 隔天 喜欢 关注 动态 视奸 为啥 评论 特别 讨厌 呜呜 呜呜
66,2022-01-16 21:00:00,知行地下的豆浆？？？,2022,1,地下 豆浆
67,2022-01-16 21:00:00,英语以两个90分拿到了两个4.0！我大呼好耶！！,2022,1,英语 两个 90 拿到 两个 4.0 我大呼
68,2022-01-16 21:00:00,那来跟个风😂想知道人大喜欢林俊杰的人多吗，说出你们最喜欢的那首歌🥳,2022,1,那来 人大 喜欢 林俊杰 说出 喜欢 那首歌
69,2022-01-16 21:00:00,本学期卡绩者，集合！,2022,1,本学期 卡绩 集合
70,2022-01-16 21:00:00,我向来不喜欢评论，但不得不说，这位同学真的不知道什么叫先学会做人，也不知道什么是不仅要学会，而且要会学。有时候夸奖是给面子，最后是看实力。假设有人夸我：我好帅或我好美，这或许只是对方有德罢了,2022,1,向来 喜欢 评论 这位 同学 学会 做人 学会 要会学 有时候 夸奖 给面子 实力 假设 有人 好帅 方有德
3262,2022-01-16 21:00:00,frank英语演讲，及其客观，卡分，一点不捞，大雷大雷大雷！学弟学妹们不要选她！,2022,1,frank 英语演讲 客观 卡分 一点 不捞 大雷大雷大雷 学弟 学妹
72,2022-01-16 21:00:00,概率论期中98，期末30，狠狠破防了，我还把试卷几乎做完了，准确率也太低了吧😣😣😭😭,2022,1,概率论 期中 98 期末 30 狠狠 破防 试卷 准确率
73,2022-01-16 21:00:00,想跟大一的学弟学妹说不要因为绩点太焦虑了，放宽心！,2022,1,学弟 学妹 绩点 焦虑 放宽心
74,2022-01-16 21:00:00,frank是什么怪物😅其他人都调分你就不调还卡分，我真的服了，客观到骨子里了吧,2022,1,frank 怪物 其他人 调分 不调 卡分 客观 骨子里
75,2022-01-16 21:00:00,yxd我真的不服，作业都写了，论文和微课好好做的，excel也还可以，最后平时85期末70多，给我了个3.0？？？想问问怎么反馈意见啊，要查分去,2022,1,yxd 不服 作业 论文 微课 好好 excel 平时 85 期末 70 3.0 问问 反馈 意见 查分
76,2022-01-16 21:00:00,20法院人，大家的裹鸡法和外法史平时成绩都在上边么。。。,2022,1,20 法院 鸡法 外法史 平时成绩 上边
77,2022-01-16 21:00:00,人民大学14元蛋炒饭大赏！（中区清真餐厅）又贵又难吃又没营养。就是这么坑学生的。,2022,1,人民大学 14 蛋炒饭 大赏 清真 餐厅 难吃 营养 学生
78,2022-01-16 21:00:00,高三唯一保留的没带回家的文科课本就是必修四：生活与哲学，,2022,1,高三 唯一 保留 带回家 文科 课本 必修 生活 哲学
79,2022-01-16 21:00:00,为了成绩活着的人，以后的人生会为了另一种规矩活着,2022,1,成绩 活着 人生 一种 规矩 活着
3210,2022-01-16 21:00:00,请问一下大家人大现在有哪些社会知名度比较高的教授/老师呢？比如金灿荣教授之类的。(挂名的教授也行),2022,1,人大 社会 知名度 教授 老师 金灿荣 教授 挂名 教授
3211,2022-01-16 21:00:00,某个老师在你那届很好不代表在21级也好，原来还不错到了这届突发恶疾的有的是好么 老师都是会变的 那么爱跑出来当理中客教育学弟学妹是因为你没有花很多时间完成作业绩点还被搞烂吧😓,2022,1,老师 那届 代表 21 不错 这届 突发 恶疾 老师 当理 中客 教育学 学妹 是因为 时间 业绩
3212,2022-01-16 21:00:00,闫俐快逃 给分什么登西啊,2022,1,闫俐 快逃 登西
63,2022-01-16 21:00:00,开个概率论c 成绩收集楼，期末成绩➕绩点,2022,1,开个 概率论 成绩 收集 期末 成绩 绩点
62,2022-01-16 21:00:00,test,2022,1,test
61,2022-01-16 21:00:00,已经有5科都是89了，后悔没再好好学点，5科都3.7，麻了，这学期绩点要寄了,2022,1,科都 89 后悔 好好学 科都 3.7 学期 绩点
60,2022-01-16 21:00:00,求问大家外法史【期末】多少分……揭露了我差劲的真相……,2022,1,求问 外法史 期末 揭露 差劲 真相
40,2022-01-16 21:00:00,剧慌…求推荐值得看N遍的国产剧（不喜欢武侠类）,2022,1,剧慌 推荐 值得 国产 喜欢 武侠
41,2022-01-16 21:00:00,被指到的朋友们分享一下yyds 的香水！,2022,1,指到 朋友 分享 yyds 香水
42,2022-01-16 21:00:00,用python做了个自动给自己邮箱发新出成绩的程序 不想寒假每天登微人大刷来刷去的😅,2022,1,python 自动 邮箱 发新出 成绩 程序 不想 寒假 登微 人大 刷来刷去
43,2022-01-16 21:00:00,任邵婷思修大家都多少分,2022,1,邵婷 思修
44,2022-01-16 21:00:00,想问朋友们，期末周是必须复习到凌晨吗？本人这一周早上六点十五起来去图书馆，晚上十点图书馆闭馆我再离开，回宿舍就洗漱睡觉，但是我睡觉的时候舍友们都还在学习。我虽然慌但是也没觉得怎么样。结果就是我很烂，每一科在考场上估计分数都只是能及格或者有可能不及格，我的舍友3.7都嫌低，但我真的只希望自己不挂科。是我太不努力了吗？,2022,1,朋友 期末 周是 复习 凌晨 一周 早上 六点 十五 图书馆 晚上 十点 图书馆 闭馆 离开 宿舍 洗漱 睡觉 睡觉 舍友 学习 很烂 每一科 考场 估计 分数 及格 不及格 舍友 3.7 希望 不挂科 是我太 努力
45,2022-01-16 21:00:00,无奖问答😆,2022,1,无奖 问答
46,2022-01-16 21:00:00,古装剧剧荒了! 朋友们有什么推荐的吗😭 （除甄嬛传之外哈）,2022,1,古装剧 剧荒 朋友 推荐 之外
47,2022-01-16 21:00:00,新开一个表白贴，之前那个楼太高了。来这里写下你喜欢的人吧！祝福大家都能找到所爱～,2022,1,新开 表白 楼太高 写下 喜欢 祝福 找到
48,2022-01-16 21:00:00,这年头连王莅都会被怼了吗,2022,1,这年头 连王
49,2022-01-16 21:00:00,最近愈发苦恼了：一苦成绩，二苦性向，三苦家庭，四苦未来。文章有点长，希望有人能看下去。第一苦，很好理解，也不愿再诉说，就是努力了一个学期，平均绩点也就一点多（数学英语特别差），我好像再也找不到高三时那种努力会明显反映在成绩上的快感，不知道该怎么继续学下去；第二苦，我是个男生，我喜欢男生。家在保守的小地方，一直不敢表露什么。本以为来了大学就可以大胆追我所爱，但发现大环境对同性群体依旧不友好，内心好煎熬！,2022,1,愈发 苦恼 一苦 成绩 二苦性 三苦 家庭 四苦 未来 文章 希望 有人 第一 理解 不愿 诉说 努力 学期 平均 绩点 一点多 数学 英语 特别 再也 高三 那种 努力 成绩 快感 男生 喜欢 男生 保守 地方 表露 大学 大胆 发现 环境 同性 群体 依旧 友好 内心 煎熬
